wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name
9147289,Red,Quinta da Falorca Touriga Nacional ,portugal,Dão,Red,Quinta da Falorca,2012,Touriga Nacional,Tinta Roriz,Touriga Franca
165926699,Red,Raul A. Riba d'Ave Cancela de Abreu & Riba d'Ave Tinto ,portugal,Dão,Red,Raul A. Riba d'Ave,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156596682,Red,Quinta das Marias Touriga Nacional Reserva ,portugal,Dão,Red,Quinta das Marias,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
162822490,Red,Tavares de Pina Rufia Tinto ,portugal,Dão,Red,Tavares de Pina,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
159127067,Red,Quinta da Pellada Tounot ,portugal,Dão,Red,Quinta da Pellada,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
141586833,Red,Vinha de Reis Wine Note ,portugal,Dão,Red,Vinha de Reis,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
2981548,Red,Lemos Dona Georgina ,portugal,Dão,Red,Lemos,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
149513940,Red,Pedra Cancela Amplitude ,portugal,Dão,Red,Pedra Cancela,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
156204414,Red,Quinta da Pellada Carrocel ,portugal,Dão,Red,Quinta da Pellada,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
143143853,Red,Quinta da Falorca Noblesse Oblige ,portugal,Dão,Red,Quinta da Falorca,2011,Touriga Nacional,Tinta Roriz,Touriga Franca
48040916,Red,Ribeiro Santo Grande Escolha ,portugal,Dão,Red,Ribeiro Santo,2014,Touriga Nacional,Tinta Roriz,Touriga Franca
158121225,Red,Antonio Madeira Tinto ,portugal,Dão,Red,Antonio Madeira,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156528640,Red,Mira do Ó Vidente ,portugal,Dão,Red,Mira do Ó,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
159995845,Red,Opta Grande Reserva ,portugal,Dão,Red,Opta,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
146912564,Red,Quinta dos Carvalhais Único Dão Tinto ,portugal,Dão,Red,Quinta dos Carvalhais,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
143105987,Red,Quinta da Alameda Jaen ,portugal,Dão,Red,Quinta da Alameda,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
160175585,Red,Quinta do Portal Colheita Red ,portugal,Douro,Red,Quinta do Portal,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
162994806,Red,Poças Vale de Cavalos ,portugal,Douro,Red,Poças,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
1359570,Red,Casa Ferreirinha Reserva Especial Douro ,portugal,Douro,Red,Casa Ferreirinha,2007,Touriga Nacional,Tinta Roriz,Touriga Franca
3906796,Red,Quinta do Fojo Fojo Tinto ,portugal,Douro,Red,Quinta do Fojo,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
159868348,Red,Prats & Symington (P+S) Chryseia Douro ,portugal,Douro,Red,Prats & Symington (P+S),2019,Touriga Nacional,Tinta Roriz,Touriga Franca
155438520,Red,Quinta do Vallado Vinha da Granja ,portugal,Douro,Red,Quinta do Vallado,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156154650,Red,Pacheca Touriga Nacional Douro Grande Reserva ,portugal,Douro,Red,Pacheca,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
141352799,Red,Quinta da Romaneira Reserva Tinto ,portugal,Douro,Red,Quinta da Romaneira,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
158436444,Red,Pacheca Lagar No. 1 Reserva ,portugal,Douro,Red,Pacheca,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156103210,Red,Quinta Vale D. Maria Tinto ,portugal,Douro,Red,Quinta Vale D. Maria,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
157067161,Red,Quinta do Vale da Perdiz Cistus Grande Reserva Tinto ,portugal,Douro,Red,Quinta do Vale da Perdiz,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
168509169,Red,Mapa Grande Reserva ,portugal,Douro,Red,Mapa,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
161206994,Red,100 Hectares Sousão ,portugal,Douro,Red,100 Hectares,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
160967811,Red,Montes Ermos Grande Reserva Tinto ,portugal,Douro,Red,Montes Ermos,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
11082626,Red,Piorro Grande Reserva Tinto ,portugal,Douro,Red,Piorro,2011,Touriga Nacional,Tinta Roriz,Touriga Franca
162928454,Red,Vicente Faria Animus Tinto ,portugal,Douro,Red,Vicente Faria,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
164599926,Red,Quinta da Foz Tinto ,portugal,Douro,Red,Quinta da Foz,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
162937349,Red,Castello d'Alba Tinto ,portugal,Douro,Red,Castello d'Alba,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
157198789,Red,Quinta do Cume Flor do Cume Tinto ,portugal,Douro,Red,Quinta do Cume,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
3855305,Red,Quinta do Crasto Vinha Maria Teresa ,portugal,Douro,Red,Quinta do Crasto,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
155506876,Red,Quinta Nova de Nossa Senhora do Carmo Douro Grande Reserva Referéncia ,portugal,Douro,Red,Quinta Nova de Nossa Senhora do Carmo,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
155310552,Red,Quinta Vale D. Maria Vinha do Rio Douro Tinto ,portugal,Douro,Red,Quinta Vale D. Maria,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
148652732,Red,Niepoort Douro Turris ,portugal,Douro,Red,Niepoort,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
11494797,Red,Brites Aguiar Tinto ,portugal,Douro,Red,Brites Aguiar,2014,Touriga Nacional,Tinta Roriz,Touriga Franca
17902142,Red,Niepoort Douro Turris ,portugal,Douro,Red,Niepoort,2014,Touriga Nacional,Tinta Roriz,Touriga Franca
19191981,Red,Quinta do Vesuvio Douro ,portugal,Douro,Red,Quinta do Vesuvio,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
2138259,Red,Niepoort Douro Robustus Tinto ,portugal,Douro,Red,Niepoort,2009,Touriga Nacional,Tinta Roriz,Touriga Franca
156953022,Red,Quinta do Vallado Reserva (Field Blend) ,portugal,Douro,Red,Quinta do Vallado,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
161196599,Red,Quinta do Vallado Reserva (Field Blend) ,portugal,Douro,Red,Quinta do Vallado,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
6255341,Red,Quinta Casa Amarela Elísio Grande Reserva ,portugal,Douro,Red,Quinta Casa Amarela,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
150391487,Red,100 Hectares Vinhas Velhas ,portugal,Douro,Red,100 Hectares,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
3737911,Red,Niepoort Douro Omlet Tinto ,portugal,Douro,Red,Niepoort,2011,Touriga Nacional,Tinta Roriz,Touriga Franca
155568073,Red,Quinta Vale d'Aldeia Grande Reserva Tinto ,portugal,Douro,Red,Quinta Vale d'Aldeia,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
153122738,Red,Conceito Tinto ,portugal,Douro,Red,Conceito,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
152135904,Red,Quinta dos Poços Grande Reserva ,portugal,Douro,Red,Quinta dos Poços,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
169708930,Red,Castello d'Alba Superior Tinto ,portugal,Douro,Red,Castello d'Alba,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
163436822,Red,Quinta da Foz Vinha da Foz  Tinto ,portugal,Douro,Red,Quinta da Foz,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
156285908,Red,Bacalhôa Quinta dos Quatro Ventos Reserva Tinto ,portugal,Douro,Red,Bacalhôa,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
168840599,Red,Mateus Nicolau de Almeida Trans Douro Express Douro Superior ,portugal,Douro Superior,Red,Mateus Nicolau de Almeida,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
1381786,Red,Casa Ferreirinha Reserva Especial Douro ,portugal,Douro,Red,Casa Ferreirinha,2009,Touriga Nacional,Tinta Roriz,Touriga Franca
155129200,Red,Quinta da Boavista Vinha do Oratório Vinhas Velhas ,portugal,Douro,Red,Quinta da Boavista,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
166181235,Red,Quinta do Vallado Vinha da Coroa ,portugal,Douro,Red,Quinta do Vallado,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
161768560,Red,Wine & Soul Douro Quinta da Manoella VV Tinto ,portugal,Douro,Red,Wine & Soul,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
157709153,Red,CARM Maria de Lourdes Tinto ,portugal,Douro,Red,CARM,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
160149469,Red,Ávidos Ávidos ,portugal,Douro,Red,Ávidos,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
88397911,Red,Alves de Sousa Quinta da Gaivosa Vinha de Lordelo ,portugal,Douro,Red,Alves de Sousa,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
152472150,Red,Quinta do Pôpa Black Edition Tinto ,portugal,Douro,Red,Quinta do Pôpa,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
148291968,Red,Quinta da Silveira Reserva ,portugal,Douro,Red,Quinta da Silveira,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
142338388,Red,Dona Berta Reserva Tinto ,portugal,Douro,Red,Dona Berta,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
144605799,Red,Quinta da Rede Grande Reserva Tinto ,portugal,Douro,Red,Quinta da Rede,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
154883098,Red,Quinta dos Frades Vinha dos Deuses Reserva ,portugal,Douro,Red,Quinta dos Frades,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
159873880,Red,Maçanita Tinto ,portugal,Douro,Red,Maçanita,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
161342083,Red,Castello d'Alba Douro Limited Edition ,portugal,Douro,Red,Castello d'Alba,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
156585480,Red,Quinta de La Rosa Douro Red ,portugal,Douro,Red,Quinta de La Rosa,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
16995745,Red,Quinta do Cume Selection ,portugal,Douro,Red,Quinta do Cume,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
169594976,Red,Vicente Faria Quinta Vale Santa Luzia Tinto ,portugal,Douro,Red,Vicente Faria,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
157145943,Red,Insuspeito Grande Reserva ,portugal,Douro,Red,Insuspeito,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
2410336,Red,Agri-Roncão Quinta da Levandeira do Roncão Grande Escolha ,portugal,Douro,Red,Agri-Roncão,2003,Touriga Nacional,Tinta Roriz,Touriga Franca
156534039,Red,Ramos Pinto Reserva Duas Quintas Tinto ,portugal,Douro,Red,Ramos Pinto,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
4303535,Red,Wine & Soul Douro Pintas Tinto ,portugal,Douro,Red,Wine & Soul,2014,Touriga Nacional,Tinta Roriz,Touriga Franca
4378505,Red,Couquinho Grande Reserva Tinto ,portugal,Douro,Red,Couquinho,2011,Touriga Nacional,Tinta Roriz,Touriga Franca
160146137,Red,Quinta de S. José Grande Reserva ,portugal,Douro,Red,Quinta de S. José,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
16019873,Red,Quinta dos Murças Reserva Douro ,portugal,Douro,Red,Quinta dos Murças,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
158787809,Red,Costa Boal Family Estates Flor do Tua Superior 17 ,portugal,Douro,Red,Costa Boal Family Estates,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
160553893,Red,Luis Seabra Xisto Cru Tinto ,portugal,Douro,Red,Luis Seabra,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
145061468,Red,Quinta Nova de Nossa Senhora do Carmo Douro Grande Reserva ,portugal,Douro,Red,Quinta Nova de Nossa Senhora do Carmo,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
166764286,Red,Marcio Lopes Proibido Grande Reserva ,portugal,Douro,Red,Marcio Lopes,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
150603658,Red,Quinta do Vallado Reserva (Field Blend) ,portugal,Douro,Red,Quinta do Vallado,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
153076459,Red,Sagrado VT Grande Reserva ,portugal,Douro,Red,Sagrado,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
4203723,Red,Churchill's Quinta Da Gricha Douro ,portugal,Douro,Red,Churchill's,2011,Touriga Nacional,Tinta Roriz,Touriga Franca
151642673,Red,Bajancas Vinha do Corvo ,portugal,Douro,Red,Bajancas,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
162287482,Red,Luis Seabra Xisto Ilimitado ,portugal,Douro,Red,Luis Seabra,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
142326319,Red,Conceito Tinto ,portugal,Douro,Red,Conceito,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
161319969,Red,Messias Douro Superior ,portugal,Douro Superior,Red,Messias,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156260102,Red,Quinta de La Rosa Douro Dourosa Red ,portugal,Douro,Red,Quinta de La Rosa,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
159546837,Red,Giroflé Tinto ,portugal,Douro,Red,Giroflé,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
79720219,Red,Duvalley Grande Reserva Tinto ,portugal,Douro,Red,Duvalley,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
72898163,Red,Quinta do Pégo Douro Signature ,portugal,Douro,Red,Quinta do Pégo,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
142864247,Red,Roquette & Cazes Douro ,portugal,Douro,Red,Roquette & Cazes,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
142535724,Red,Quinta do Passadouro Douro Touriga Nacional ,portugal,Douro,Red,Quinta do Passadouro,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
149523176,Red,Quinta da Zaralhoa Colheita Tinto ,portugal,Douro,Red,Quinta da Zaralhoa,2011,Touriga Nacional,Tinta Roriz,Touriga Franca
151038344,Red,Quinta da Boavista Boa-Vista Reserva ,portugal,Douro,Red,Quinta da Boavista,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
150294671,Red,Quinta do Vallado Touriga Nacional ,portugal,Douro,Red,Quinta do Vallado,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
149614201,Red,Seara d'Ordens Reserva Vinhas Velhas ,portugal,Douro,Red,Seara d'Ordens,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
159709721,Red,Grau Baumé Tinto ,portugal,Douro,Red,Grau Baumé,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
161811248,Red,Lacrau Reserva Field Blend ,portugal,Douro,Red,Lacrau,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
161549644,Red,Luis Seabra Indie Xisto Tinto ,portugal,Douro,Red,Luis Seabra,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
162574852,Red,Niepoort Bastardo ,portugal,Douro,Red,Niepoort,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
157086380,Red,Poças Poças Reserva Tinto ,portugal,Douro,Red,Poças,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
150976255,Red,Dos Lusíadas Pinteivera Tinto ,portugal,Douro,Red,Dos Lusíadas,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
168154077,Red,Cismeira Scarpa Reserva Tinto ,portugal,Douro,Red,Cismeira,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156705155,Red,Pacheca Douro Vale de Abraão Tinto ,portugal,Douro,Red,Pacheca,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
1575888,Red,Alves de Sousa Abandonado ,portugal,Douro,Red,Alves de Sousa,2004,Touriga Nacional,Tinta Roriz,Touriga Franca
1749350,Red,ADF Wines Tinto ,portugal,Douro,Red,ADF Wines,2007,Touriga Nacional,Tinta Roriz,Touriga Franca
152248372,Red,Quinta da Marka Marka Reserva Vinhas Velhas ,portugal,Douro,Red,Quinta da Marka,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
156414251,Red,Roquette & Cazes Douro ,portugal,Douro,Red,Roquette & Cazes,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
157557774,Red,Passagem Reserva Red ,portugal,Douro,Red,Passagem,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
123119720,Red,Quinta de Valbom Reserva ,portugal,Douro,Red,Quinta de Valbom,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
147448988,Red,Ferradosa Tinto ,portugal,Douro,Red,Ferradosa,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
142219431,Red,Quinta do Cume Grande Reserva ,portugal,Douro,Red,Quinta do Cume,2014,Touriga Nacional,Tinta Roriz,Touriga Franca
162469120,Red,Titan of Douro Estágio em Barro ,portugal,Douro,Red,Titan of Douro,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
167012010,Red,Quinta do Cume Alicante Bouschet ,portugal,Douro,Red,Quinta do Cume,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
162848407,Red,100 Hectares Blend Tintas ,portugal,Douro,Red,100 Hectares,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
163347105,Red,Quinta da Extrema Syrah ,portugal,Douro,Red,Quinta da Extrema,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
155114550,Red,Secret Spot Tinto ,portugal,Douro,Red,Secret Spot,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156292798,Red,Casa Ferreirinha Callabriga Douro ,portugal,Douro,Red,Casa Ferreirinha,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
151273594,Red,Quinta do Vallado Sousão ,portugal,Douro,Red,Quinta do Vallado,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
152482541,Red,Ferradosa Tinto ,portugal,Douro,Red,Ferradosa,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
164162702,Red,Quinta da Pedra Escrita Tinto ,portugal,Douro,Red,Quinta da Pedra Escrita,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
159078852,Red,Bernard Magrez Ariela Tinto ,portugal,Douro,Red,Bernard Magrez,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
145299483,Red,Quinta do Crasto Vinha da Ponte ,portugal,Douro,Red,Quinta do Crasto,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
150405846,Red,Nicolau de Almeida Quinta do Monte Xisto Tinto ,portugal,Douro,Red,Nicolau de Almeida,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
17902153,Red,Niepoort Douro Turris ,portugal,Douro,Red,Niepoort,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
152770021,Red,Quinta do Crasto Touriga Nacional ,portugal,Douro,Red,Quinta do Crasto,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
156822976,Red,Quinta Vale D. Maria Curriculum Vitae Douro (CV) ,portugal,Douro,Red,Quinta Vale D. Maria,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
26621969,Red,Quinta da Romaneira Tinto ,portugal,Douro,Red,Quinta da Romaneira,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
144396557,Red,Ávidos Apaixonado Reserva Tinto ,portugal,Douro,Red,Ávidos,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
152405297,Red,Quinta da Romaneira Touriga Nacional ,portugal,Douro,Red,Quinta da Romaneira,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
167636070,Red,Val Moreira Reserva Tinto ,portugal,Douro,Red,Val Moreira,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
92703702,Red,Quinta da Marka Marka Reserva Vinhas Velhas ,portugal,Douro,Red,Quinta da Marka,2014,Touriga Nacional,Tinta Roriz,Touriga Franca
19248657,Red,Quinta do Soque Vinhas Velhas ,portugal,Douro,Red,Quinta do Soque,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
160742039,Red,Quinta da Romaneira Vinhas Velhas Touriga Franca ,portugal,Douro,Red,Quinta da Romaneira,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
14419516,Red,Duorum Reserva Vinhas Velhas (Old Vines) ,portugal,Douro,Red,Duorum,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
36359046,Red,Quinta do Noval Touriga Nacional Douro ,portugal,Douro,Red,Quinta do Noval,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
150457282,Red,Quinta dos Murças Margem Douro ,portugal,Douro,Red,Quinta dos Murças,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
1302868,Red,Niepoort Douro Robustus Tinto ,portugal,Douro,Red,Niepoort,2008,Touriga Nacional,Tinta Roriz,Touriga Franca
144641819,Red,Quinta do Passadouro Douro Touriga Franca ,portugal,Douro,Red,Quinta do Passadouro,2016,Touriga Nacional,Tinta Roriz,Touriga Franca
156726986,Red,Quinta da Foz Grande Reserva ,portugal,Douro,Red,Quinta da Foz,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
1988614,Red,Lucinda Todo Bom Quinta dos Romanos  Reserva ,portugal,Douro,Red,Lucinda Todo Bom,2008,Touriga Nacional,Tinta Roriz,Touriga Franca
169595259,Red,Vicente Faria Quinta Vale Santa Luzia Reserva Tinto ,portugal,Douro,Red,Vicente Faria,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
163375158,Red,Wine & Soul Douro Pintas Tinto ,portugal,Douro,Red,Wine & Soul,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
156044018,Red,Conceito Único Tinto ,portugal,Douro,Red,Conceito,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
21693516,Red,Alves de Sousa Tapadinha Lote TTT ,portugal,Douro,Red,Alves de Sousa,2011,Touriga Nacional,Tinta Roriz,Touriga Franca
151073064,Red,Quinta do Vesuvio Douro ,portugal,Douro,Red,Quinta do Vesuvio,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
152176598,Red,Quinta do Grifo (Terras do Grifo) Grande Reserva Tinto ,portugal,Douro,Red,Quinta do Grifo (Terras do Grifo),2015,Touriga Nacional,Tinta Roriz,Touriga Franca
169054073,Red,Maçanita Letra A Touriga Nacional ,portugal,Douro,Red,Maçanita,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
18202654,Red,D. Graça Grande Reserva ,portugal,Douro,Red,D. Graça,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
161060783,Red,100 Hectares Gold Edition Vinhas Velhas ,portugal,Douro,Red,100 Hectares,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
149657779,Red,Poeira Impar ,portugal,Douro,Red,Poeira,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
163023424,Red,Wine & Soul Douro Manoella Tinto ,portugal,Douro,Red,Wine & Soul,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
3545675,Red,Quinta do Pégo Douro Grande Reserva ,portugal,Douro,Red,Quinta do Pégo,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
157234999,Red,Cadão Vinhas Velhas ,portugal,Douro,Red,Cadão,2012,Touriga Nacional,Tinta Roriz,Touriga Franca
152085789,Red,Casa Ferreirinha Antónia Adelaide Ferreira Douro ,portugal,Douro,Red,Casa Ferreirinha,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
151834312,Red,Quinta do Passadouro Douro Reserva ,portugal,Douro,Red,Quinta do Passadouro,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
159491736,Red,Casa Ferreirinha Vinha Grande Douro ,portugal,Douro,Red,Casa Ferreirinha,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
80248702,Red,Parceria Reserva ,portugal,Douro,Red,Parceria,2014,Touriga Nacional,Tinta Roriz,Touriga Franca
150428394,Red,Conceito Contraste Tinto ,portugal,Douro,Red,Conceito,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
2467172,Red,Messias Douro Vinha de Santa Bárbara ,portugal,Douro,Red,Messias,2013,Touriga Nacional,Tinta Roriz,Touriga Franca
166318253,Red,Conceito Bastardo ,portugal,Douro,Red,Conceito,2020,Touriga Nacional,Tinta Roriz,Touriga Franca
152490217,Red,Borges Grande Reserva Douro ,portugal,Douro,Red,Borges,2015,Touriga Nacional,Tinta Roriz,Touriga Franca
156190727,Red,Quinta do Crasto Reserva Vinhas Velhas ,portugal,Douro,Red,Quinta do Crasto,2018,Touriga Nacional,Tinta Roriz,Touriga Franca
159851253,Red,Quinta do Olival Velho Trufa Negra ,portugal,Douro,Red,Quinta do Olival Velho,2017,Touriga Nacional,Tinta Roriz,Touriga Franca
160210087,Red,Oboé 17 Tinto ,portugal,Douro,Red,Oboé,2019,Touriga Nacional,Tinta Roriz,Touriga Franca
