wine_id,type,wine_name,country,region,varietal_name,winery,year,grapes_1_name,grapes_2_name,grapes_3_name,tokenized
165110246,red,fazenda prádio tinto ,spain,galicia,mencía,fazenda prádio,2019,tempranillo,garnacha,cabernet sauvignon,"['fazenda', 'prádio', 'tinto']"
141254175,red,dominio do bibei lacima ,spain,ribeira sacra,mencía,dominio do bibei,2016,tempranillo,garnacha,cabernet sauvignon,"['dominio', 'do', 'bibei', 'lacima']"
163430189,red,la vizcaína la poulosa (lomas de valtuille) ,spain,bierzo,mencía,la vizcaína,2019,tempranillo,garnacha,cabernet sauvignon,"['la', 'vizcaína', 'la', 'poulosa', '(', 'lomas', 'de', 'valtuille', ')']"
153249012,red,pittacum val de la osa ,spain,bierzo,mencía,pittacum,2017,tempranillo,garnacha,cabernet sauvignon,"['pittacum', 'val', 'de', 'la', 'osa']"
19170323,red,casar de burbia tebaida nemesio mencía ,spain,bierzo,mencía,casar de burbia,2015,tempranillo,garnacha,cabernet sauvignon,"['casar', 'de', 'burbia', 'tebaida', 'nemesio', 'mencía']"
158905797,red,casar de burbia tebaida ,spain,bierzo,mencía,casar de burbia,2015,tempranillo,garnacha,cabernet sauvignon,"['casar', 'de', 'burbia', 'tebaida']"
165298050,red,raúl pérez ultreia valtuille mencía ,spain,bierzo,mencía,raúl pérez,2020,tempranillo,garnacha,cabernet sauvignon,"['raúl', 'pérez', 'ultreia', 'valtuille', 'mencía']"
161822763,red,raúl pérez ultreia mencía ,spain,bierzo,mencía,raúl pérez,2019,tempranillo,garnacha,cabernet sauvignon,"['raúl', 'pérez', 'ultreia', 'mencía']"
164057164,red,mar de envero volandia ,spain,ribeira sacra,mencía,mar de envero,2017,tempranillo,garnacha,cabernet sauvignon,"['mar', 'de', 'envero', 'volandia']"
153418267,red,coto de gomariz (maría álvarez serrano) abadia de gomariz ,spain,ribeiro,mencía,coto de gomariz (maría álvarez serrano),2017,tempranillo,garnacha,cabernet sauvignon,"['coto', 'de', 'gomariz', '(', 'maría', 'álvarez', 'serrano', ')', 'abadia', 'de', 'gomariz']"
152085799,red,casar de burbia hombros ,spain,bierzo,mencía,casar de burbia,2017,tempranillo,garnacha,cabernet sauvignon,"['casar', 'de', 'burbia', 'hombros']"
163103198,red,michelini i mufatto el rapolao ,spain,bierzo,mencía,michelini i mufatto,2018,tempranillo,garnacha,cabernet sauvignon,"['michelini', 'i', 'mufatto', 'el', 'rapolao']"
160892862,red,raúl pérez ultreia el rapolao mencía ,spain,bierzo,mencía,raúl pérez,2017,tempranillo,garnacha,cabernet sauvignon,"['raúl', 'pérez', 'ultreia', 'el', 'rapolao', 'mencía']"
166781637,red,cantariña valdeobispo ,spain,bierzo,mencía,cantariña,2018,tempranillo,garnacha,cabernet sauvignon,"['cantariña', 'valdeobispo']"
162478208,red,michelini i mufatto el rapolao ,spain,bierzo,mencía,michelini i mufatto,2017,tempranillo,garnacha,cabernet sauvignon,"['michelini', 'i', 'mufatto', 'el', 'rapolao']"
92184700,red,casar de burbia tebaida 5 ,spain,bierzo,mencía,casar de burbia,2015,tempranillo,garnacha,cabernet sauvignon,"['casar', 'de', 'burbia', 'tebaida', '5']"
166778701,red,castro ventosa valtuille la cova de la raposa ,spain,bierzo,mencía,castro ventosa,2019,tempranillo,garnacha,cabernet sauvignon,"['castro', 'ventosa', 'valtuille', 'la', 'cova', 'de', 'la', 'raposa']"
163899126,red,descendientes de j. palacios villa de corullón bierzo ,spain,bierzo,mencía,descendientes de j. palacios,2020,tempranillo,garnacha,cabernet sauvignon,"['descendientes', 'de', 'j.', 'palacios', 'villa', 'de', 'corullón', 'bierzo']"
166649644,red,michelini i mufatto el rapolao ,spain,bierzo,mencía,michelini i mufatto,2019,tempranillo,garnacha,cabernet sauvignon,"['michelini', 'i', 'mufatto', 'el', 'rapolao']"
151587695,red,dominio de tares bembibre mencía ,spain,bierzo,mencía,dominio de tares,2017,tempranillo,garnacha,cabernet sauvignon,"['dominio', 'de', 'tares', 'bembibre', 'mencía']"
157606242,red,demencia de autor demencia ,spain,bierzo,mencía,demencia de autor,2018,tempranillo,garnacha,cabernet sauvignon,"['demencia', 'de', 'autor', 'demencia']"
156441364,red,losada bierzo red ,spain,bierzo,mencía,losada,2018,tempranillo,garnacha,cabernet sauvignon,"['losada', 'bierzo', 'red']"
162909474,red,descendientes de j. palacios pétalos ,spain,bierzo,mencía,descendientes de j. palacios,2020,tempranillo,garnacha,cabernet sauvignon,"['descendientes', 'de', 'j.', 'palacios', 'pétalos']"
152572833,red,descendientes de j. palacios villa de corullón bierzo ,spain,bierzo,mencía,descendientes de j. palacios,2017,tempranillo,garnacha,cabernet sauvignon,"['descendientes', 'de', 'j.', 'palacios', 'villa', 'de', 'corullón', 'bierzo']"
156361071,red,dominio do bibei lalama ,spain,ribeira sacra,mencía,dominio do bibei,2018,tempranillo,garnacha,cabernet sauvignon,"['dominio', 'do', 'bibei', 'lalama']"
28026713,red,dominio de tares bembibre mencía ,spain,bierzo,mencía,dominio de tares,2015,tempranillo,garnacha,cabernet sauvignon,"['dominio', 'de', 'tares', 'bembibre', 'mencía']"
150518817,red,enate merlot ,spain,somontano,merlot,enate,2017,tempranillo,garnacha,cabernet sauvignon,"['enate', 'merlot']"
161612821,red,bodega sommos colección merlot ,spain,somontano,merlot,bodega sommos,2019,tempranillo,garnacha,cabernet sauvignon,"['bodega', 'sommos', 'colección', 'merlot']"
160450797,red,oller del mas arnau oller selecció de la familia ,spain,pla de bages,merlot,oller del mas,2018,tempranillo,garnacha,cabernet sauvignon,"['oller', 'del', 'mas', 'arnau', 'oller', 'selecció', 'de', 'la', 'familia']"
88783447,red,marqués de montecierzo selección merlot ,spain,navarra,merlot,marqués de montecierzo,2014,tempranillo,garnacha,cabernet sauvignon,"['marqués', 'de', 'montecierzo', 'selección', 'merlot']"
10213304,red,can ràfols dels caus caus lubis ,spain,penedès,merlot,can ràfols dels caus,1997,tempranillo,garnacha,cabernet sauvignon,"['can', 'ràfols', 'dels', 'caus', 'caus', 'lubis']"
160111366,red,arínzano agricultura biológica merlot ,spain,arínzano,merlot,arínzano,2018,tempranillo,garnacha,cabernet sauvignon,"['arínzano', 'agricultura', 'biológica', 'merlot']"
168522831,red,vizcarra merlot ,spain,castilla y león,merlot,vizcarra,2018,tempranillo,garnacha,cabernet sauvignon,"['vizcarra', 'merlot']"
142600906,red,oller del mas arnau oller selecció de la familia ,spain,pla de bages,merlot,oller del mas,2016,tempranillo,garnacha,cabernet sauvignon,"['oller', 'del', 'mas', 'arnau', 'oller', 'selecció', 'de', 'la', 'familia']"
1732339,red,can ràfols dels caus caus lubis ,spain,penedès,merlot,can ràfols dels caus,1999,tempranillo,garnacha,cabernet sauvignon,"['can', 'ràfols', 'dels', 'caus', 'caus', 'lubis']"
3272470,red,can ràfols dels caus caus lubis ,spain,penedès,merlot,can ràfols dels caus,2004,tempranillo,garnacha,cabernet sauvignon,"['can', 'ràfols', 'dels', 'caus', 'caus', 'lubis']"
159179646,red,pago de tharsys argila merlot ,spain,utiel-requena,merlot,pago de tharsys,2018,tempranillo,garnacha,cabernet sauvignon,"['pago', 'de', 'tharsys', 'argila', 'merlot']"
141759065,red,la mejorada tiento ,spain,castilla y león,merlot,la mejorada,2014,tempranillo,garnacha,cabernet sauvignon,"['la', 'mejorada', 'tiento']"
171151751,red,finca la capilla la capilla merlot ,spain,castilla y león,merlot,finca la capilla,2020,tempranillo,garnacha,cabernet sauvignon,"['finca', 'la', 'capilla', 'la', 'capilla', 'merlot']"
28650121,red,la mejorada tiento ,spain,castilla y león,merlot,la mejorada,2015,tempranillo,garnacha,cabernet sauvignon,"['la', 'mejorada', 'tiento']"
156233464,red,bodega sommos colección merlot ,spain,somontano,merlot,bodega sommos,2018,tempranillo,garnacha,cabernet sauvignon,"['bodega', 'sommos', 'colección', 'merlot']"
99860555,red,enate merlot ,spain,somontano,merlot,enate,2016,tempranillo,garnacha,cabernet sauvignon,"['enate', 'merlot']"
156563620,red,juan gil bruto ,spain,jumilla,monastrell,juan gil,2018,tempranillo,garnacha,cabernet sauvignon,"['juan', 'gil', 'bruto']"
160148604,red,juan gil bruto ,spain,jumilla,monastrell,juan gil,2019,tempranillo,garnacha,cabernet sauvignon,"['juan', 'gil', 'bruto']"
147717021,red,castaño casa cisca monastrell ,spain,yecla,monastrell,castaño,2016,tempranillo,garnacha,cabernet sauvignon,"['castaño', 'casa', 'cisca', 'monastrell']"
64032691,red,barahonda zona zepa monastrell ,spain,yecla,monastrell,barahonda,2015,tempranillo,garnacha,cabernet sauvignon,"['barahonda', 'zona', 'zepa', 'monastrell']"
159826178,red,juan gil jumilla blue label ,spain,jumilla,monastrell,juan gil,2019,tempranillo,garnacha,cabernet sauvignon,"['juan', 'gil', 'jumilla', 'blue', 'label']"
160157107,red,barahonda summum monastrell ,spain,yecla,monastrell,barahonda,2019,tempranillo,garnacha,cabernet sauvignon,"['barahonda', 'summum', 'monastrell']"
162085963,red,de moya julia ,spain,valencia,monastrell,de moya,2018,tempranillo,garnacha,cabernet sauvignon,"['de', 'moya', 'julia']"
162906232,red,juan gil jumilla blue label ,spain,jumilla,monastrell,juan gil,2020,tempranillo,garnacha,cabernet sauvignon,"['juan', 'gil', 'jumilla', 'blue', 'label']"
165771463,red,casa castillo pie franco ,spain,jumilla,monastrell,casa castillo,2019,tempranillo,garnacha,cabernet sauvignon,"['casa', 'castillo', 'pie', 'franco']"
161736526,red,alceño tw 12 (twelve) monastrell ,spain,jumilla,monastrell,alceño,2019,tempranillo,garnacha,cabernet sauvignon,"['alceño', 'tw', '12', '(', 'twelve', ')', 'monastrell']"
169763603,red,bodega cerrón los yesares monastrell ,spain,jumilla,monastrell,bodega cerrón,2020,tempranillo,garnacha,cabernet sauvignon,"['bodega', 'cerrón', 'los', 'yesares', 'monastrell']"
167743984,red,volver pincel monastrell ,spain,jumilla,monastrell,volver,2019,tempranillo,garnacha,cabernet sauvignon,"['volver', 'pincel', 'monastrell']"
156148014,red,juan gil jumilla blue label ,spain,jumilla,monastrell,juan gil,2018,tempranillo,garnacha,cabernet sauvignon,"['juan', 'gil', 'jumilla', 'blue', 'label']"
159583797,red,murviedro sericis cepas viejas monastrell ,spain,valencia,monastrell,murviedro,2017,tempranillo,garnacha,cabernet sauvignon,"['murviedro', 'sericis', 'cepas', 'viejas', 'monastrell']"
160102862,red,bodegas el sequé el sequé ,spain,alicante,monastrell,bodegas el sequé,2019,tempranillo,garnacha,cabernet sauvignon,"['bodegas', 'el', 'sequé', 'el', 'sequé']"
165881348,red,bodegas el sequé el sequé ,spain,alicante,monastrell,bodegas el sequé,2020,tempranillo,garnacha,cabernet sauvignon,"['bodegas', 'el', 'sequé', 'el', 'sequé']"
155537102,red,lavia origen ,spain,bullas,monastrell,lavia,2014,tempranillo,garnacha,cabernet sauvignon,"['lavia', 'origen']"
160268629,red,casa castillo cuvée n viñas viejas ,spain,jumilla,monastrell,casa castillo,2017,tempranillo,garnacha,cabernet sauvignon,"['casa', 'castillo', 'cuvée', 'n', 'viñas', 'viejas']"
156224090,red,enrique mendoza estrecho monastrell ,spain,alicante,monastrell,enrique mendoza,2018,tempranillo,garnacha,cabernet sauvignon,"['enrique', 'mendoza', 'estrecho', 'monastrell']"
165229024,red,pepe mendoza casa agrícola el veneno ,spain,alicante,monastrell,pepe mendoza casa agrícola,2019,tempranillo,garnacha,cabernet sauvignon,"['pepe', 'mendoza', 'casa', 'agrícola', 'el', 'veneno']"
159449263,red,volver tarima hill old vines monastrell ,spain,alicante,monastrell,volver,2019,tempranillo,garnacha,cabernet sauvignon,"['volver', 'tarima', 'hill', 'old', 'vines', 'monastrell']"
165956050,red,de nariz de nariz monastrell ,spain,yecla,monastrell,de nariz,2019,tempranillo,garnacha,cabernet sauvignon,"['de', 'nariz', 'de', 'nariz', 'monastrell']"
169521134,red,vicente gandía ceramic monastrell ,spain,valencia,monastrell,vicente gandía,2019,tempranillo,garnacha,cabernet sauvignon,"['vicente', 'gandía', 'ceramic', 'monastrell']"
163199432,red,allegranza gran allegranza ,spain,alicante,monastrell,allegranza,2020,tempranillo,garnacha,cabernet sauvignon,"['allegranza', 'gran', 'allegranza']"
163373241,red,finca bacara crazy grapes monastrell ,spain,jumilla,monastrell,finca bacara,2020,tempranillo,garnacha,cabernet sauvignon,"['finca', 'bacara', 'crazy', 'grapes', 'monastrell']"
154697362,red,hydria 88 teclas ,spain,murcia,monastrell,hydria,2016,tempranillo,garnacha,cabernet sauvignon,"['hydria', '88', 'teclas']"
159756924,red,rodríguez de vera pituco paraje las zorreras monastrell ,spain,jumilla,monastrell,rodríguez de vera,2017,tempranillo,garnacha,cabernet sauvignon,"['rodríguez', 'de', 'vera', 'pituco', 'paraje', 'las', 'zorreras', 'monastrell']"
165968224,red,de nariz de nariz monastrell ,spain,yecla,monastrell,de nariz,2020,tempranillo,garnacha,cabernet sauvignon,"['de', 'nariz', 'de', 'nariz', 'monastrell']"
159491209,red,juan gil jumilla silver label ,spain,jumilla,monastrell,juan gil,2019,tempranillo,garnacha,cabernet sauvignon,"['juan', 'gil', 'jumilla', 'silver', 'label']"
162973245,red,juan gil jumilla silver label ,spain,jumilla,monastrell,juan gil,2020,tempranillo,garnacha,cabernet sauvignon,"['juan', 'gil', 'jumilla', 'silver', 'label']"
161687571,red,enrique mendoza finca xaconero monastrell ,spain,alicante,monastrell,enrique mendoza,2017,tempranillo,garnacha,cabernet sauvignon,"['enrique', 'mendoza', 'finca', 'xaconero', 'monastrell']"
152138737,red,barahonda heredad candela monastrell ,spain,yecla,monastrell,barahonda,2017,tempranillo,garnacha,cabernet sauvignon,"['barahonda', 'heredad', 'candela', 'monastrell']"
156453896,red,enrique mendoza las quebradas monastrell ,spain,alicante,monastrell,enrique mendoza,2018,tempranillo,garnacha,cabernet sauvignon,"['enrique', 'mendoza', 'las', 'quebradas', 'monastrell']"
160624562,red,vinyes domenech empelts de garnatxa peluda ,spain,montsant,red,vinyes domenech,2018,tempranillo,garnacha,cabernet sauvignon,"['vinyes', 'domenech', 'empelts', 'de', 'garnatxa', 'peluda']"
168956973,red,coca i fitó nu ,spain,montsant,red,coca i fitó,2020,tempranillo,garnacha,cabernet sauvignon,"['coca', 'i', 'fitó', 'nu']"
164049201,red,pascona classic garnatxa - carinyena ,spain,montsant,red,pascona,2020,tempranillo,garnacha,cabernet sauvignon,"['pascona', 'classic', 'garnatxa', '-', 'carinyena']"
159144276,red,celler cairats collecció samsó ,spain,montsant,red,celler cairats,2015,tempranillo,garnacha,cabernet sauvignon,"['celler', 'cairats', 'collecció', 'samsó']"
158233026,red,alfredo arribas trossos tros negre ,spain,montsant,red,alfredo arribas,2016,tempranillo,garnacha,cabernet sauvignon,"['alfredo', 'arribas', 'trossos', 'tros', 'negre']"
157384804,red,cellers sant rafel solpost carinyena ,spain,montsant,red,cellers sant rafel,2016,tempranillo,garnacha,cabernet sauvignon,"['cellers', 'sant', 'rafel', 'solpost', 'carinyena']"
155711449,red,coca i fitó carinyena ,spain,montsant,red,coca i fitó,2014,tempranillo,garnacha,cabernet sauvignon,"['coca', 'i', 'fitó', 'carinyena']"
156128041,red,venus la universal venus ,spain,montsant,red,venus la universal,2018,tempranillo,garnacha,cabernet sauvignon,"['venus', 'la', 'universal', 'venus']"
166405247,red,celler de capçanes cabrida old vines garnacha ,spain,montsant,red,celler de capçanes,2019,tempranillo,garnacha,cabernet sauvignon,"['celler', 'de', 'capçanes', 'cabrida', 'old', 'vines', 'garnacha']"
164410786,red,terroir sense fronteres pas de deux coreografia garnatxa negra - cariñena ,spain,montsant,red,terroir sense fronteres,2019,tempranillo,garnacha,cabernet sauvignon,"['terroir', 'sense', 'fronteres', 'pas', 'de', 'deux', 'coreografia', 'garnatxa', 'negra', '-', 'cariñena']"
156103755,red,celler masroig masroig ,spain,montsant,red,celler masroig,2016,tempranillo,garnacha,cabernet sauvignon,"['celler', 'masroig', 'masroig']"
6375304,red,espectacle del montsant tinto ,spain,montsant,red,espectacle del montsant,2013,tempranillo,garnacha,cabernet sauvignon,"['espectacle', 'del', 'montsant', 'tinto']"
7337411,red,espectacle del montsant tinto ,spain,montsant,red,espectacle del montsant,2012,tempranillo,garnacha,cabernet sauvignon,"['espectacle', 'del', 'montsant', 'tinto']"
163739497,red,venus la universal venus de la figuera ,spain,montsant,red,venus la universal,2017,tempranillo,garnacha,cabernet sauvignon,"['venus', 'la', 'universal', 'venus', 'de', 'la', 'figuera']"
156921571,red,espectacle del montsant tinto ,spain,montsant,red,espectacle del montsant,2018,tempranillo,garnacha,cabernet sauvignon,"['espectacle', 'del', 'montsant', 'tinto']"
161961609,red,estones coster d'en fornós ,spain,montsant,red,estones,2017,tempranillo,garnacha,cabernet sauvignon,"['estones', 'coster', ""d'en"", 'fornós']"
158040615,red,vinyes domenech vinyes velles de samsó ,spain,montsant,red,vinyes domenech,2017,tempranillo,garnacha,cabernet sauvignon,"['vinyes', 'domenech', 'vinyes', 'velles', 'de', 'samsó']"
161609608,red,espectacle del montsant tinto ,spain,montsant,red,espectacle del montsant,2019,tempranillo,garnacha,cabernet sauvignon,"['espectacle', 'del', 'montsant', 'tinto']"
160571849,red,terroir sense fronteres guix vermell negre ,spain,montsant,red,terroir sense fronteres,2017,tempranillo,garnacha,cabernet sauvignon,"['terroir', 'sense', 'fronteres', 'guix', 'vermell', 'negre']"
157067748,red,clos mogador com tu ,spain,montsant,red,clos mogador,2018,tempranillo,garnacha,cabernet sauvignon,"['clos', 'mogador', 'com', 'tu']"
158548687,red,josep grau viticultor maimó garnatxa ,spain,montsant,red,josep grau viticultor,2018,tempranillo,garnacha,cabernet sauvignon,"['josep', 'grau', 'viticultor', 'maimó', 'garnatxa']"
153008368,red,venus la universal venus ,spain,montsant,red,venus la universal,2017,tempranillo,garnacha,cabernet sauvignon,"['venus', 'la', 'universal', 'venus']"
5140932,red,coca i fitó negre ,spain,montsant,red,coca i fitó,2013,tempranillo,garnacha,cabernet sauvignon,"['coca', 'i', 'fitó', 'negre']"
145042875,red,celler ronadelles - cap de ruc giral vinyes velles tinto ,spain,montsant,red,celler ronadelles - cap de ruc,2016,tempranillo,garnacha,cabernet sauvignon,"['celler', 'ronadelles', '-', 'cap', 'de', 'ruc', 'giral', 'vinyes', 'velles', 'tinto']"
161013451,red,portal del montsant hugo ,spain,montsant,red,portal del montsant,2016,tempranillo,garnacha,cabernet sauvignon,"['portal', 'del', 'montsant', 'hugo']"
163667037,red,venus la universal venus de la figuera ,spain,montsant,red,venus la universal,2018,tempranillo,garnacha,cabernet sauvignon,"['venus', 'la', 'universal', 'venus', 'de', 'la', 'figuera']"
10910496,red,can blau mas de can blau ,spain,montsant,red,can blau,2013,tempranillo,garnacha,cabernet sauvignon,"['can', 'blau', 'mas', 'de', 'can', 'blau']"
